candidate_id,opcode,opcode_name,funct3,funct7,rs1,rs2,variable_rd,words_checked,active_decoder_family_overlap_count,selected_generator_family_overlap_count,all_source_generator_family_overlap_count,active_decoder_all_32_rd_safe,selected_generator_all_32_rd_safe,all_source_all_32_rd_safe,status,pattern
,0x7b,custom-3,5,79,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10011110000000000101?????1111011
,0x7b,custom-3,5,80,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10100000000000000101?????1111011
,0x7b,custom-3,5,81,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10100010000000000101?????1111011
,0x7b,custom-3,5,82,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10100100000000000101?????1111011
,0x7b,custom-3,5,83,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10100110000000000101?????1111011
,0x7b,custom-3,5,84,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10101000000000000101?????1111011
,0x7b,custom-3,5,85,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10101010000000000101?????1111011
,0x7b,custom-3,5,86,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10101100000000000101?????1111011
,0x7b,custom-3,5,87,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10101110000000000101?????1111011
,0x7b,custom-3,5,88,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10110000000000000101?????1111011
,0x7b,custom-3,5,89,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10110010000000000101?????1111011
,0x7b,custom-3,5,90,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10110100000000000101?????1111011
,0x7b,custom-3,5,91,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10110110000000000101?????1111011
,0x7b,custom-3,5,92,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10111000000000000101?????1111011
,0x7b,custom-3,5,93,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10111010000000000101?????1111011
,0x7b,custom-3,5,94,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10111100000000000101?????1111011
,0x7b,custom-3,5,95,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10111110000000000101?????1111011
,0x7b,custom-3,5,96,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11000000000000000101?????1111011
,0x7b,custom-3,5,97,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11000010000000000101?????1111011
,0x7b,custom-3,5,98,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11000100000000000101?????1111011
,0x7b,custom-3,5,99,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11000110000000000101?????1111011
,0x7b,custom-3,5,100,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11001000000000000101?????1111011
,0x7b,custom-3,5,101,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11001010000000000101?????1111011
,0x7b,custom-3,5,102,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11001100000000000101?????1111011
,0x7b,custom-3,5,103,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11001110000000000101?????1111011
,0x7b,custom-3,5,104,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11010000000000000101?????1111011
,0x7b,custom-3,5,105,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11010010000000000101?????1111011
,0x7b,custom-3,5,106,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11010100000000000101?????1111011
,0x7b,custom-3,5,107,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11010110000000000101?????1111011
,0x7b,custom-3,5,108,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11011000000000000101?????1111011
,0x7b,custom-3,5,109,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11011010000000000101?????1111011
,0x7b,custom-3,5,110,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11011100000000000101?????1111011
,0x7b,custom-3,5,111,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11011110000000000101?????1111011
,0x7b,custom-3,5,112,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11100000000000000101?????1111011
,0x7b,custom-3,5,113,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11100010000000000101?????1111011
,0x7b,custom-3,5,114,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11100100000000000101?????1111011
,0x7b,custom-3,5,115,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11100110000000000101?????1111011
,0x7b,custom-3,5,116,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11101000000000000101?????1111011
,0x7b,custom-3,5,117,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11101010000000000101?????1111011
,0x7b,custom-3,5,118,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11101100000000000101?????1111011
,0x7b,custom-3,5,119,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11101110000000000101?????1111011
,0x7b,custom-3,5,120,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11110000000000000101?????1111011
,0x7b,custom-3,5,121,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11110010000000000101?????1111011
,0x7b,custom-3,5,122,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11110100000000000101?????1111011
,0x7b,custom-3,5,123,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11110110000000000101?????1111011
,0x7b,custom-3,5,124,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11111000000000000101?????1111011
,0x7b,custom-3,5,125,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11111010000000000101?????1111011
,0x7b,custom-3,5,126,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11111100000000000101?????1111011
,0x7b,custom-3,5,127,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11111110000000000101?????1111011
,0x7b,custom-3,6,0,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00000000000000000110?????1111011
,0x7b,custom-3,6,1,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00000010000000000110?????1111011
,0x7b,custom-3,6,2,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00000100000000000110?????1111011
,0x7b,custom-3,6,3,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00000110000000000110?????1111011
,0x7b,custom-3,6,4,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00001000000000000110?????1111011
,0x7b,custom-3,6,5,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00001010000000000110?????1111011
,0x7b,custom-3,6,6,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00001100000000000110?????1111011
,0x7b,custom-3,6,7,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00001110000000000110?????1111011
,0x7b,custom-3,6,8,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00010000000000000110?????1111011
,0x7b,custom-3,6,9,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00010010000000000110?????1111011
,0x7b,custom-3,6,10,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00010100000000000110?????1111011
,0x7b,custom-3,6,11,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00010110000000000110?????1111011
,0x7b,custom-3,6,12,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00011000000000000110?????1111011
,0x7b,custom-3,6,13,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00011010000000000110?????1111011
,0x7b,custom-3,6,14,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00011100000000000110?????1111011
,0x7b,custom-3,6,15,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00011110000000000110?????1111011
,0x7b,custom-3,6,16,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00100000000000000110?????1111011
,0x7b,custom-3,6,17,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00100010000000000110?????1111011
,0x7b,custom-3,6,18,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00100100000000000110?????1111011
,0x7b,custom-3,6,19,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00100110000000000110?????1111011
,0x7b,custom-3,6,20,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00101000000000000110?????1111011
,0x7b,custom-3,6,21,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00101010000000000110?????1111011
,0x7b,custom-3,6,22,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00101100000000000110?????1111011
,0x7b,custom-3,6,23,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00101110000000000110?????1111011
,0x7b,custom-3,6,24,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00110000000000000110?????1111011
,0x7b,custom-3,6,25,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00110010000000000110?????1111011
,0x7b,custom-3,6,26,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00110100000000000110?????1111011
,0x7b,custom-3,6,27,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00110110000000000110?????1111011
,0x7b,custom-3,6,28,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00111000000000000110?????1111011
,0x7b,custom-3,6,29,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00111010000000000110?????1111011
,0x7b,custom-3,6,30,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00111100000000000110?????1111011
,0x7b,custom-3,6,31,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00111110000000000110?????1111011
,0x7b,custom-3,6,32,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01000000000000000110?????1111011
,0x7b,custom-3,6,33,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01000010000000000110?????1111011
,0x7b,custom-3,6,34,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01000100000000000110?????1111011
,0x7b,custom-3,6,35,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01000110000000000110?????1111011
,0x7b,custom-3,6,36,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01001000000000000110?????1111011
,0x7b,custom-3,6,37,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01001010000000000110?????1111011
,0x7b,custom-3,6,38,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01001100000000000110?????1111011
,0x7b,custom-3,6,39,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01001110000000000110?????1111011
,0x7b,custom-3,6,40,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01010000000000000110?????1111011
,0x7b,custom-3,6,41,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01010010000000000110?????1111011
,0x7b,custom-3,6,42,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01010100000000000110?????1111011
,0x7b,custom-3,6,43,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01010110000000000110?????1111011
,0x7b,custom-3,6,44,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01011000000000000110?????1111011
,0x7b,custom-3,6,45,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01011010000000000110?????1111011
,0x7b,custom-3,6,46,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01011100000000000110?????1111011
,0x7b,custom-3,6,47,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01011110000000000110?????1111011
,0x7b,custom-3,6,48,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01100000000000000110?????1111011
,0x7b,custom-3,6,49,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01100010000000000110?????1111011
,0x7b,custom-3,6,50,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01100100000000000110?????1111011
,0x7b,custom-3,6,51,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01100110000000000110?????1111011
,0x7b,custom-3,6,52,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01101000000000000110?????1111011
,0x7b,custom-3,6,53,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01101010000000000110?????1111011
,0x7b,custom-3,6,54,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01101100000000000110?????1111011
,0x7b,custom-3,6,55,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01101110000000000110?????1111011
,0x7b,custom-3,6,56,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01110000000000000110?????1111011
,0x7b,custom-3,6,57,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01110010000000000110?????1111011
,0x7b,custom-3,6,58,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01110100000000000110?????1111011
,0x7b,custom-3,6,59,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01110110000000000110?????1111011
,0x7b,custom-3,6,60,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01111000000000000110?????1111011
,0x7b,custom-3,6,61,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01111010000000000110?????1111011
,0x7b,custom-3,6,62,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01111100000000000110?????1111011
,0x7b,custom-3,6,63,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01111110000000000110?????1111011
,0x7b,custom-3,6,64,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10000000000000000110?????1111011
,0x7b,custom-3,6,65,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10000010000000000110?????1111011
,0x7b,custom-3,6,66,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10000100000000000110?????1111011
,0x7b,custom-3,6,67,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10000110000000000110?????1111011
,0x7b,custom-3,6,68,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10001000000000000110?????1111011
,0x7b,custom-3,6,69,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10001010000000000110?????1111011
,0x7b,custom-3,6,70,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10001100000000000110?????1111011
,0x7b,custom-3,6,71,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10001110000000000110?????1111011
,0x7b,custom-3,6,72,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10010000000000000110?????1111011
,0x7b,custom-3,6,73,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10010010000000000110?????1111011
,0x7b,custom-3,6,74,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10010100000000000110?????1111011
,0x7b,custom-3,6,75,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10010110000000000110?????1111011
,0x7b,custom-3,6,76,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10011000000000000110?????1111011
,0x7b,custom-3,6,77,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10011010000000000110?????1111011
,0x7b,custom-3,6,78,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10011100000000000110?????1111011
,0x7b,custom-3,6,79,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10011110000000000110?????1111011
,0x7b,custom-3,6,80,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10100000000000000110?????1111011
,0x7b,custom-3,6,81,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10100010000000000110?????1111011
,0x7b,custom-3,6,82,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10100100000000000110?????1111011
,0x7b,custom-3,6,83,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10100110000000000110?????1111011
,0x7b,custom-3,6,84,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10101000000000000110?????1111011
,0x7b,custom-3,6,85,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10101010000000000110?????1111011
,0x7b,custom-3,6,86,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10101100000000000110?????1111011
,0x7b,custom-3,6,87,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10101110000000000110?????1111011
,0x7b,custom-3,6,88,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10110000000000000110?????1111011
,0x7b,custom-3,6,89,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10110010000000000110?????1111011
,0x7b,custom-3,6,90,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10110100000000000110?????1111011
,0x7b,custom-3,6,91,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10110110000000000110?????1111011
,0x7b,custom-3,6,92,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10111000000000000110?????1111011
,0x7b,custom-3,6,93,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10111010000000000110?????1111011
,0x7b,custom-3,6,94,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10111100000000000110?????1111011
,0x7b,custom-3,6,95,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10111110000000000110?????1111011
,0x7b,custom-3,6,96,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11000000000000000110?????1111011
,0x7b,custom-3,6,97,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11000010000000000110?????1111011
,0x7b,custom-3,6,98,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11000100000000000110?????1111011
,0x7b,custom-3,6,99,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11000110000000000110?????1111011
,0x7b,custom-3,6,100,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11001000000000000110?????1111011
,0x7b,custom-3,6,101,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11001010000000000110?????1111011
,0x7b,custom-3,6,102,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11001100000000000110?????1111011
,0x7b,custom-3,6,103,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11001110000000000110?????1111011
,0x7b,custom-3,6,104,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11010000000000000110?????1111011
,0x7b,custom-3,6,105,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11010010000000000110?????1111011
,0x7b,custom-3,6,106,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11010100000000000110?????1111011
,0x7b,custom-3,6,107,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11010110000000000110?????1111011
,0x7b,custom-3,6,108,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11011000000000000110?????1111011
,0x7b,custom-3,6,109,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11011010000000000110?????1111011
,0x7b,custom-3,6,110,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11011100000000000110?????1111011
,0x7b,custom-3,6,111,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11011110000000000110?????1111011
,0x7b,custom-3,6,112,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11100000000000000110?????1111011
,0x7b,custom-3,6,113,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11100010000000000110?????1111011
,0x7b,custom-3,6,114,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11100100000000000110?????1111011
,0x7b,custom-3,6,115,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11100110000000000110?????1111011
,0x7b,custom-3,6,116,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11101000000000000110?????1111011
,0x7b,custom-3,6,117,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11101010000000000110?????1111011
,0x7b,custom-3,6,118,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11101100000000000110?????1111011
,0x7b,custom-3,6,119,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11101110000000000110?????1111011
,0x7b,custom-3,6,120,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11110000000000000110?????1111011
,0x7b,custom-3,6,121,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11110010000000000110?????1111011
,0x7b,custom-3,6,122,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11110100000000000110?????1111011
,0x7b,custom-3,6,123,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11110110000000000110?????1111011
,0x7b,custom-3,6,124,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11111000000000000110?????1111011
,0x7b,custom-3,6,125,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11111010000000000110?????1111011
,0x7b,custom-3,6,126,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11111100000000000110?????1111011
,0x7b,custom-3,6,127,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11111110000000000110?????1111011
,0x7b,custom-3,7,0,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00000000000000000111?????1111011
,0x7b,custom-3,7,1,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00000010000000000111?????1111011
,0x7b,custom-3,7,2,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00000100000000000111?????1111011
,0x7b,custom-3,7,3,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00000110000000000111?????1111011
,0x7b,custom-3,7,4,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00001000000000000111?????1111011
,0x7b,custom-3,7,5,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00001010000000000111?????1111011
,0x7b,custom-3,7,6,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00001100000000000111?????1111011
,0x7b,custom-3,7,7,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00001110000000000111?????1111011
,0x7b,custom-3,7,8,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00010000000000000111?????1111011
,0x7b,custom-3,7,9,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00010010000000000111?????1111011
,0x7b,custom-3,7,10,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00010100000000000111?????1111011
,0x7b,custom-3,7,11,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00010110000000000111?????1111011
,0x7b,custom-3,7,12,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00011000000000000111?????1111011
,0x7b,custom-3,7,13,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00011010000000000111?????1111011
,0x7b,custom-3,7,14,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00011100000000000111?????1111011
,0x7b,custom-3,7,15,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00011110000000000111?????1111011
,0x7b,custom-3,7,16,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00100000000000000111?????1111011
,0x7b,custom-3,7,17,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00100010000000000111?????1111011
,0x7b,custom-3,7,18,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00100100000000000111?????1111011
,0x7b,custom-3,7,19,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00100110000000000111?????1111011
,0x7b,custom-3,7,20,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00101000000000000111?????1111011
,0x7b,custom-3,7,21,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00101010000000000111?????1111011
,0x7b,custom-3,7,22,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00101100000000000111?????1111011
,0x7b,custom-3,7,23,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00101110000000000111?????1111011
,0x7b,custom-3,7,24,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00110000000000000111?????1111011
,0x7b,custom-3,7,25,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00110010000000000111?????1111011
,0x7b,custom-3,7,26,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00110100000000000111?????1111011
,0x7b,custom-3,7,27,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00110110000000000111?????1111011
,0x7b,custom-3,7,28,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00111000000000000111?????1111011
,0x7b,custom-3,7,29,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00111010000000000111?????1111011
,0x7b,custom-3,7,30,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00111100000000000111?????1111011
,0x7b,custom-3,7,31,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00111110000000000111?????1111011
,0x7b,custom-3,7,32,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01000000000000000111?????1111011
,0x7b,custom-3,7,33,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01000010000000000111?????1111011
,0x7b,custom-3,7,34,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01000100000000000111?????1111011
,0x7b,custom-3,7,35,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01000110000000000111?????1111011
,0x7b,custom-3,7,36,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01001000000000000111?????1111011
,0x7b,custom-3,7,37,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01001010000000000111?????1111011
,0x7b,custom-3,7,38,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01001100000000000111?????1111011
,0x7b,custom-3,7,39,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01001110000000000111?????1111011
,0x7b,custom-3,7,40,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01010000000000000111?????1111011
