candidate,candidate_pattern,conflicting_instruction,existing_pattern,witness_machine_word,source_kind,source_file,source_location
custom-3_f3_f7_63,01111110000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0x7e00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_64,10000000000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0x8000307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_64,10000000000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0x8000307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_65,10000010000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0x8200307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_65,10000010000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0x8200307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_66,10000100000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0x8400307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_66,10000100000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0x8400307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_67,10000110000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0x8600307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_67,10000110000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0x8600307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_68,10001000000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0x8800307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_68,10001000000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0x8800307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_69,10001010000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0x8a00307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_69,10001010000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0x8a00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_70,10001100000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0x8c00307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_70,10001100000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0x8c00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_71,10001110000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0x8e00307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_71,10001110000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0x8e00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_72,10010000000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0x9000307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_72,10010000000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0x9000307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_73,10010010000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0x9200307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_73,10010010000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0x9200307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_74,10010100000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0x9400307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_74,10010100000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0x9400307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_75,10010110000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0x9600307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_75,10010110000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0x9600307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_76,10011000000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0x9800307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_76,10011000000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0x9800307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_77,10011010000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0x9a00307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_77,10011010000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0x9a00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_78,10011100000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0x9c00307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_78,10011100000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0x9c00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_79,10011110000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0x9e00307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_79,10011110000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0x9e00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_80,10100000000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xa000307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_80,10100000000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xa000307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_81,10100010000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xa200307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_81,10100010000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xa200307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_82,10100100000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xa400307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_82,10100100000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xa400307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_83,10100110000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xa600307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_83,10100110000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xa600307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_84,10101000000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xa800307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_84,10101000000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xa800307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_85,10101010000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xaa00307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_85,10101010000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xaa00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_86,10101100000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xac00307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_86,10101100000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xac00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_87,10101110000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xae00307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_87,10101110000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xae00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_88,10110000000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xb000307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_88,10110000000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xb000307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_89,10110010000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xb200307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_89,10110010000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xb200307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_90,10110100000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xb400307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_90,10110100000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xb400307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_91,10110110000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xb600307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_91,10110110000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xb600307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_92,10111000000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xb800307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_92,10111000000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xb800307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_93,10111010000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xba00307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_93,10111010000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xba00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_94,10111100000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xbc00307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_94,10111100000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xbc00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_95,10111110000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xbe00307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_95,10111110000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xbe00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_96,11000000000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xc000307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_96,11000000000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xc000307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_97,11000010000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xc200307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_97,11000010000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xc200307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_98,11000100000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xc400307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_98,11000100000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xc400307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_99,11000110000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xc600307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_99,11000110000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xc600307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_100,11001000000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xc800307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_100,11001000000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xc800307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_101,11001010000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xca00307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_101,11001010000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xca00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_102,11001100000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xcc00307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_102,11001100000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xcc00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_103,11001110000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xce00307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_103,11001110000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xce00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_104,11010000000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xd000307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_104,11010000000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xd000307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_105,11010010000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xd200307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_105,11010010000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xd200307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_106,11010100000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xd400307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_106,11010100000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xd400307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_107,11010110000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xd600307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_107,11010110000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xd600307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_108,11011000000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xd800307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_108,11011000000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xd800307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_109,11011010000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xda00307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_109,11011010000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xda00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_110,11011100000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xdc00307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_110,11011100000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xdc00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_111,11011110000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xde00307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_111,11011110000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xde00307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
custom-3_f3_f7_112,11100000000000000011?????1111011,ISLTIU,?????????????????011?????1111011,0xe000307b,generator,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23
custom-3_f3_f7_112,11100000000000000011?????1111011,LP_COUNTI,????????????000000110000?1111011,0xe000307b,generator,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulphwloop_CUSTOM:20
